0,1,2,3,4,5,6,7,8,9,cluster
-0.07880096353936526,0.17453377301102302,-0.21354452869881435,0.35558158899445597,-0.3386985837343001,2,2,2,1,0,0
-0.2182954184779486,0.2256226870072771,-0.13823071786849683,0.2798176400864136,-0.34977804516821664,1,1,2,1,0,0
-0.09804734012005749,0.1860079763380095,-0.2593237605368791,0.38230819676912026,-0.36239815352679616,2,2,2,0,0,0
-0.21445822053423672,0.19122598131202712,-0.444898176297217,0.41785270955731835,-0.5184878090215282,1,2,2,1,0,0
-0.08436921777700358,0.11558818024307152,-0.522280503496445,-0.10282956769679977,-0.202866718851004,0,1,1,2,1,2
0.29634846644199747,0.5302587262503741,0.05985873175291162,0.1866538053075143,0.2375992056301346,2,0,0,0,2,2
0.038697519763496835,0.27432505288723497,-0.2524491752195638,0.2415663500984362,0.37188457701016675,2,1,0,1,2,1
0.09541777231654149,0.2262543312223877,-0.2433941358677628,-0.1469430476518785,-0.40412184514084204,1,1,1,1,1,-1
-0.19105059965977056,0.32220704129994465,-0.34761944332551165,-0.18362281694510432,-0.26721040963145004,0,1,1,2,1,2
-0.26637743952588133,0.2918542988275912,-0.35270988704190354,0.20374063305225953,-0.2738664176482619,1,2,2,0,0,0
-0.25059500807816765,0.018713096437323856,-0.22664615634412116,0.19707849789480247,-0.30146552052199155,1,1,2,0,0,0
-0.09728886492099453,-0.06750353338831663,-0.2953922297438073,0.06081464740300446,-0.23801096108608055,0,1,1,2,1,2
0.002660922441796429,0.23757292326108487,-0.20189094999643264,0.1438777295383838,-0.2164702929253258,2,1,1,0,0,0
-0.15195870644354487,0.09484756214397652,-0.25210699293638217,0.1658691260426385,-0.0930968382504021,2,2,2,0,1,0
-0.11227147065325725,0.2404156096254295,-0.3621076608085622,0.027417631212516586,-0.26792226819030696,0,1,1,2,1,2
0.30904998493307806,0.3017152966656185,-0.14579926415593847,0.1872510606355608,0.09969941549162323,2,1,1,2,1,1
-0.2813815030895843,0.1896103435594245,-0.3309390644718218,-0.09702531228165169,-0.41824538283339435,0,1,1,2,1,2
-0.08863467631471056,0.06884225498372717,-0.4924428461457124,-0.26465355158385684,-0.2610240393269348,1,1,1,2,1,-1
-0.030264593254315915,0.16013857746826266,-0.20054620434840562,0.3545505508583779,-0.4256683326309045,1,1,2,2,0,2
-0.08364485149636149,0.06932863155018107,-0.29332365385984277,0.13703949965600687,-0.1640355393330655,1,2,2,0,1,0
-0.04201024346100907,0.19616326090979766,-0.3331726611698794,0.021332503603135405,-0.2941938626217895,0,1,1,1,1,-1
-0.050220688394937374,0.16396524545952235,-0.3607144606953162,-0.08605424371898703,-0.15302851515785118,0,0,1,2,1,2
-0.14072540341424555,0.051987576284704295,-0.2659787992148644,0.3305636736736564,-0.16661585222446929,2,1,1,1,0,-1
0.02723277683099981,0.0835773418839953,-0.00537074473166213,0.20713960485656355,-0.30086807615558975,1,2,1,1,0,0
0.08684214049654718,0.012413612144434372,-0.05614229103452992,0.2784734342538024,-0.4545945465571536,1,1,1,1,0,0
-0.19533906872276943,0.2951803892470547,-0.22857586233991273,0.1233209896794959,-0.3609696365714065,2,1,2,1,0,0
0.010574773521322009,0.006694874060781508,-0.3328418573694037,0.42213540437587743,-0.21447550188213116,1,1,2,0,0,0
0.3236789282719123,0.1570977031253201,-0.16472764376760404,0.22023535914842773,0.3791989853181589,2,0,0,1,2,2
0.27226789680042074,0.4282103644051655,-0.089229531967764,0.09514740589271076,0.35993338512562045,2,1,0,1,2,1
-0.03660179923423409,0.15941913971426117,-0.39192289141048975,0.21706265241599304,-0.2622900382228668,1,2,2,1,0,0
-0.11609854393229635,0.14488174519211217,-0.3994638382135491,-0.2975453597539645,-0.36827904152054297,0,1,1,2,1,2
